nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,756453,BornEco/63dcef1cde530c3ec2928c1e,Voirie,"3  Place Maurice de Sully, Sully-sur-Loire  45600  France",""," [2.376104 , 47.765942] ",2,FRBHMEPARKINGSULLY2,1843875,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,588491,BornEco/6326b6ba5b86b978c9c6540b,Parking privé à usage public,"70  Avenue Victor Hugo, Aubervilliers  93300  France",""," [2.375174 , 48.905095] ",5,FRBHMEFASHIONCENTERBIS4,1432442,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-09-23,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,588491,BornEco/6326b6ba5b86b978c9c6540b,Parking privé à usage public,"70  Avenue Victor Hugo, Aubervilliers  93300  France",""," [2.375174 , 48.905095] ",5,FRBHMEFASHIONCENTERBIS3,1432445,7.4,False,False,False,False,True,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-08,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,674789,BornEco/634695f735e82090cd09ffba,Parking privé à usage public,"  Quai de Petit-Couronne, Petit-Couronne  76650  France",""," [1.013502 , 49.391457] ",2,FRBHMEBZSERVICES2,1623146,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,674789,BornEco/634695f735e82090cd09ffba,Parking privé à usage public,"  Quai de Petit-Couronne, Petit-Couronne  76650  France",""," [1.013502 , 49.391457] ",2,FRBHMEBZSERVICES1,1623143,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,674792,BornEco/637b6948beb8687dae1588d7,Parking privé à usage public,"1  Rue du Château, Vosne-Romanée  21700  France",""," [4.954775 , 47.160968] ",2,FRBHMECOMTELIGIERBELAIR2,1623152,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-08,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,674792,BornEco/637b6948beb8687dae1588d7,Parking privé à usage public,"1  Rue du Château, Vosne-Romanée  21700  France",""," [4.954775 , 47.160968] ",2,FRBHMECOMTELIGIERBELAIR1,1623149,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-08,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,707684,BornEco/63ac32f411a81405a7c96369,Parking privé à usage public,"29  Rue Bobby Sands, Saint-Herblain  44800  France",""," [-1.653702 , 47.234349] ",2,FRBHMEHOTELLECOLISEE22,1728578,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,707684,BornEco/63ac32f411a81405a7c96369,Parking privé à usage public,"29  Rue Bobby Sands, Saint-Herblain  44800  France",""," [-1.653702 , 47.234349] ",2,FRBHMEHOTELLECOLISEE21,1728575,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,701342,BornEco/63ac339611a81405a7c9652f,Parking privé à usage public,"610  Route de Cassel, Drincham  59630  France",""," [2.304465 , 50.909617] ",2,FRBHMEBUBBLETREE1,1710392,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-23,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,701342,BornEco/63ac339611a81405a7c9652f,Parking privé à usage public,"610  Route de Cassel, Drincham  59630  France",""," [2.304465 , 50.909617] ",2,FRBHMEBUBBLETREE2,1710395,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-23,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,744225,BornEco/63fc668c6e73c7acf2178cb6,Parking privé à usage public,"7  Rue Simone Signoret, Brionne  27800  France",""," [0.716365 , 49.20135] ",1,FRBHMEBORNEELEPHANTBRIONNE1,1814736,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,767316,BornEco/64242f91ceade60b491cd913,Parking privé à usage public,"25  Rue de Vannes, Sainte-Anne-d'Auray  56400  France",""," [-2.949199 , 47.704058] ",4,FRBHMEHOTELKARAB1,1943637,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,767316,BornEco/64242f91ceade60b491cd913,Parking privé à usage public,"25  Rue de Vannes, Sainte-Anne-d'Auray  56400  France",""," [-2.949199 , 47.704058] ",4,FRBHMEHOTELKARAC1,1943640,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,767316,BornEco/64242f91ceade60b491cd913,Parking privé à usage public,"25  Rue de Vannes, Sainte-Anne-d'Auray  56400  France",""," [-2.949199 , 47.704058] ",4,FRBHMEHOTELKARAA1,1943634,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,767316,BornEco/64242f91ceade60b491cd913,Parking privé à usage public,"25  Rue de Vannes, Sainte-Anne-d'Auray  56400  France",""," [-2.949199 , 47.704058] ",4,FRBHMEHOTELKARAD1,1943643,7.4,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115651,1843899,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115132,1843884,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115652,1843902,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP2101155521021823,1843893,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115131,1843881,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115191,1843887,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP2101155521111638,1843896,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
WATTZHUB,"","",WattzHub | FR*SMI,contact@wattzhub.com,+33185412867,WattzHub,Non concerné,756459,WattzHub/63ca9147de530c3ec23826c5,Parking privé à usage public,"5  Avenue des Prés, Fresnes  94260  France",""," [2.316633 , 48.763962] ",8,FRSMIEEVBP210115192,1843890,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,EVzen,Non concerné,544793,EVzen/312557b1-5a81-4247-9d9b-1eefca4ad7d0,Parking privé à usage public,"168  Route de Cannes, Grasse  06130  France",""," [6.949694 , 43.634486] ",2,FREVZEGRAM2,1307984,50,False,False,True,True,False,False,False,"",True,"",Accès libre,False,"Mo,Tu,We,Su  06:00-20:00,Th,Fr,Sa  06:00-22:45",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-04,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,EVzen,Non concerné,544793,EVzen/312557b1-5a81-4247-9d9b-1eefca4ad7d0,Parking privé à usage public,"168  Route de Cannes, Grasse  06130  France",""," [6.949694 , 43.634486] ",2,FREVZEGRAM1,1307981,43,False,True,False,False,False,False,False,"",True,"",Accès libre,False,"Mo,Tu,We,Su  06:00-20:00,Th,Fr,Sa  06:00-22:45",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-04,True
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753657,Norauto - Bornes publiques/11146714-0B6A-4EB7-9B99-AB5DF44A6E02,Parking privé à usage public,"  Allée des Savoies, Vénissieux  69200  France",""," [4.856536 , 45.716581] ",3,FREVZEKEAN1,1837317,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753657,Norauto - Bornes publiques/11146714-0B6A-4EB7-9B99-AB5DF44A6E02,Parking privé à usage public,"  Allée des Savoies, Vénissieux  69200  France",""," [4.856536 , 45.716581] ",3,FREVZEKEAN2,1837320,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753657,Norauto - Bornes publiques/11146714-0B6A-4EB7-9B99-AB5DF44A6E02,Parking privé à usage public,"  Allée des Savoies, Vénissieux  69200  France",""," [4.856536 , 45.716581] ",3,FREVZEDERI1,1837314,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-03-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709406,Norauto - Bornes publiques/1B8D3F80-A6E2-497D-B8B5-73CFD4CCC20C,Parking privé à usage public,"  Rue du Commerce, Epagny Metz-Tessy  74330  France",""," [6.073562 , 45.938909] ",3,FREVZEANAM1,1734137,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709406,Norauto - Bornes publiques/1B8D3F80-A6E2-497D-B8B5-73CFD4CCC20C,Parking privé à usage public,"  Rue du Commerce, Epagny Metz-Tessy  74330  France",""," [6.073562 , 45.938909] ",3,FREVZEABLE2,1734134,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709406,Norauto - Bornes publiques/1B8D3F80-A6E2-497D-B8B5-73CFD4CCC20C,Parking privé à usage public,"  Rue du Commerce, Epagny Metz-Tessy  74330  France",""," [6.073562 , 45.938909] ",3,FREVZEABLE1,1734131,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697538,Norauto - Bornes publiques/1F131AB9-5931-456F-9CAD-7987BBAF3A32,Parking privé à usage public,"  Avenue de la Condamine, Saint-Jean-de-Védas  34430  France",""," [3.846733 , 43.570576] ",3,FREVZEGAYE1,1699298,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697538,Norauto - Bornes publiques/1F131AB9-5931-456F-9CAD-7987BBAF3A32,Parking privé à usage public,"  Avenue de la Condamine, Saint-Jean-de-Védas  34430  France",""," [3.846733 , 43.570576] ",3,FREVZEMASI2,1699304,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697538,Norauto - Bornes publiques/1F131AB9-5931-456F-9CAD-7987BBAF3A32,Parking privé à usage public,"  Avenue de la Condamine, Saint-Jean-de-Védas  34430  France",""," [3.846733 , 43.570576] ",3,FREVZEMASI1,1699301,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-31,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697541,Norauto - Bornes publiques/219E136A-89D2-44AD-8B09-3B5AFBBF6B28,Parking privé à usage public,"  Rue Zenobe Gramme, Béziers  34500  France",""," [3.255585 , 43.347511] ",3,FREVZEENMA2,1699313,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-18:59",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697541,Norauto - Bornes publiques/219E136A-89D2-44AD-8B09-3B5AFBBF6B28,Parking privé à usage public,"  Rue Zenobe Gramme, Béziers  34500  France",""," [3.255585 , 43.347511] ",3,FREVZEBERG1,1699307,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-18:59",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,697541,Norauto - Bornes publiques/219E136A-89D2-44AD-8B09-3B5AFBBF6B28,Parking privé à usage public,"  Rue Zenobe Gramme, Béziers  34500  France",""," [3.255585 , 43.347511] ",3,FREVZEENMA1,1699310,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-18:59",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,626654,Norauto - Bornes publiques/281C04F0-E96C-4835-AE1F-F11D8FDEF4F5,Parking privé à usage public,"2  Route de Romans, Valence  26000  France",""," [4.92037 , 44.943271] ",3,FREVZEAZIL1,1544588,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-22,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,626654,Norauto - Bornes publiques/281C04F0-E96C-4835-AE1F-F11D8FDEF4F5,Parking privé à usage public,"2  Route de Romans, Valence  26000  France",""," [4.92037 , 44.943271] ",3,FREVZEAZIL3,1544594,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-22,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,626654,Norauto - Bornes publiques/281C04F0-E96C-4835-AE1F-F11D8FDEF4F5,Parking privé à usage public,"2  Route de Romans, Valence  26000  France",""," [4.92037 , 44.943271] ",3,FREVZEAZIL2,1544591,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-22,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEARIQ3,1734146,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEARIQ1,1734140,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEBANI3,1734155,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEBANI2,1734152,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEBANI1,1734149,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,709409,Norauto - Bornes publiques/3112428D-C629-40AF-A5E4-D1797CE898E7,Parking privé à usage public,"  Rue Jean de la Fontaine, Mably  42300  France",""," [4.057903 , 46.067479] ",6,FREVZEARIQ2,1734143,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674567,Norauto - Bornes publiques/380BDE59-5E6C-434B-893B-A38970D49D49,Parking privé à usage public,"  Rue René Cassin, Saint-Marcel  71380  France",""," [4.868515 , 46.772643] ",3,FREVZEDIDI2,1622528,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674567,Norauto - Bornes publiques/380BDE59-5E6C-434B-893B-A38970D49D49,Parking privé à usage public,"  Rue René Cassin, Saint-Marcel  71380  France",""," [4.868515 , 46.772643] ",3,FREVZEDIDI1,1622525,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674567,Norauto - Bornes publiques/380BDE59-5E6C-434B-893B-A38970D49D49,Parking privé à usage public,"  Rue René Cassin, Saint-Marcel  71380  France",""," [4.868515 , 46.772643] ",3,FREVZEKEMA1,1622531,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613465,Norauto - Bornes publiques/45e816a3-ed6c-4883-812d-79703086b18c,Parking privé à usage public,"  Boulevard Paul Eluard, Martigues  13500  France",""," [5.05556 , 43.423029] ",3,FREVZELIOU1,1514425,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-04,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613465,Norauto - Bornes publiques/45e816a3-ed6c-4883-812d-79703086b18c,Parking privé à usage public,"  Boulevard Paul Eluard, Martigues  13500  France",""," [5.05556 , 43.423029] ",3,FREVZEMALI1,1514428,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-04,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613465,Norauto - Bornes publiques/45e816a3-ed6c-4883-812d-79703086b18c,Parking privé à usage public,"  Boulevard Paul Eluard, Martigues  13500  France",""," [5.05556 , 43.423029] ",3,FREVZEMALI2,1514431,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-04,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEALEE1,1639109,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEABID3,1639106,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEALEE2,1639112,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEABID2,1639103,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
